session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,First language,Nationality,Sex,Student Status,Vision
5fb50dadcb66fa000a77e4d9,5a23ef03b4665b00011fd9fc,APPROVED,2020-11-18 12:03:57.223000,2020-11-18 12:06:45.409000,168.186,32,461,4,100,2020-11-18 13:02:17.777000,12297024,United States,United Kingdom,"Not in paid work (e.g. homemaker, retired or disabled)",English,,United States,Female,No,Yes
5fb50dad9afe50343fee8acf,5f3a911dcbadb36b3f9fff02,APPROVED,2020-11-18 12:03:57.476000,2020-11-18 12:27:17.733000,1400.257,28,39,2,99,2020-11-18 13:02:14.950000,12297024,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,Yes,Yes
5fb50dad68473233ee11c3c4,5f805f32265c9006ad615e2f,APPROVED,2020-11-18 12:06:59.572000,2020-11-18 12:12:15.587000,316.015,24,38,0,100,2020-11-18 13:02:11.773000,12297024,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Female,No,Yes
5fb50db56b454a000db631ce,5f345b4d575cf53621684909,APPROVED,2020-11-18 12:04:06.966000,2020-11-18 12:07:30.186000,203.22,25,43,0,100,2020-11-18 13:02:22.811000,12297024,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,No,Yes
5fb50db6a5382534c56ea483,5c80e889a1d4b900114f2be3,APPROVED,2020-11-18 12:05:09.461000,2020-11-18 12:08:19.647000,190.186,51,533,1,100,2020-11-18 13:02:29.576000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No,Yes
5fb50db651eff30008976d18,5e3858634b7ef50294c12c08,APPROVED,2020-11-18 12:04:06.363000,2020-11-18 12:31:04.127000,1617.764,39,215,1,100,2020-11-18 13:02:26.002000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50db7dc164033f224bfee,5d271ba32350070001871592,RETURNED,2020-11-18 12:04:09.511000,,1038691.950379,27,307,5,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fb50db8171cda0009763d06,595e8df7ccf0620001537dbb,APPROVED,2020-11-18 12:04:12.640000,2020-11-18 12:14:07.086000,594.446,41,439,1,100,2020-11-18 13:02:34.484000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes,Yes
5fb50dbb7d941a1fab7925fd,5eb3073acf91cc0dc61d782f,APPROVED,2020-11-18 12:04:14.418000,2020-11-18 12:09:05.844000,291.426,57,134,0,100,2020-11-18 13:02:39.034000,12297024,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No,Yes
5fb50dbcb38098346691e877,5d404c6a584cc80017e81001,RETURNED,2020-11-18 12:04:16.720000,,1038685.29517,57,362,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fb50dc0cadb0e344ad1bd09,5c852c65f8e57d00158a12ca,APPROVED,2020-11-18 12:04:19.807000,2020-11-18 12:07:42.446000,202.639,63,379,1,100,2020-11-18 13:02:46.271000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
5fb50dc09afe503529d29995,5ca606a5614b7b0015be495e,APPROVED,2020-11-18 12:04:16.546000,2020-11-18 12:07:28.118000,191.572,45,502,3,100,2020-11-18 13:02:41.827000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50dc1852cba000909284c,5f04e04c6fc1777ca7b04349,APPROVED,2020-11-18 12:04:17.184000,2020-11-18 12:07:51.012000,213.828,53,133,0,100,2020-11-18 13:02:50.148000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50dc2a573ab34459c6706,5ea9423a615c1501abef79bd,APPROVED,2020-11-18 12:04:25.332000,2020-11-18 12:07:38.044000,192.712,46,152,0,100,2020-11-18 13:02:56.840000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50dc20584230009f5aca6,5ea81666b5f29720424048e8,APPROVED,2020-11-18 12:04:25.222000,2020-11-18 12:07:57.141000,211.919,24,126,0,100,2020-11-18 13:02:53.627000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50dc3ba694034676240ea,5d1ae314339da6001612b037,TIMED-OUT,2020-11-18 12:04:23.592000,,1038679.610964,31,281,5,97,,,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50dc4cdc3b7204a32a478,5d5d8d64be093b000172b7c8,APPROVED,2020-11-18 12:04:23.489000,2020-11-18 12:07:33.528000,190.039,44,322,3,100,2020-11-18 13:03:00.309000,12297024,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No,Yes
5fb50dc4ea15eb34db316020,5c578b57e66e510001eec4c6,TIMED-OUT,2020-11-18 12:04:25.248000,,1038678.248298,25,578,6,99,,,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50dc51b65c1348b53f578,5f6a22cea0735107fb70e426,APPROVED,2020-11-18 12:05:43.572000,2020-11-18 12:08:30.430000,166.858,31,57,0,100,2020-11-18 13:03:04.185000,12297024,United Kingdom,,Full-Time,,English,United Kingdom,Female,No,Yes
5fb50dc59b4b4434ce2037e6,5ec7bfe0a34b1e058226fa22,APPROVED,2020-11-18 12:04:24.979000,2020-11-18 12:08:47.254000,262.275,48,237,0,100,2020-11-18 13:03:07.411000,12297024,United Kingdom,United States,Full-Time,English,English,United Kingdom,Male,No,Yes
5fb50dc53efce03524ce34c8,5ea0613bef1e880130b36f45,RETURNED,2020-11-18 12:04:24.560000,2020-11-18 12:08:39.535000,254.975,61,165,0,100,,12297024,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fb50dc9d188a6000960642e,5c58df5f54f9d30001dbebf1,APPROVED,2020-11-18 12:04:25.123000,2020-11-18 12:07:47.842000,202.719,22,306,0,100,2020-11-18 13:03:18.574000,12297024,Ireland,Ireland,Due to start a new job within the next month,English,,Ireland,Male,Yes,Yes
5fb50dc914721c000b6c1eec,5d2466b24813f6000188f4b4,APPROVED,2020-11-18 12:06:22.741000,2020-11-18 12:09:05.150000,162.409,42,514,2,100,2020-11-18 13:03:10.901000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50dc960ba88000a2966e4,5f898f0f4a6d1804a25635bc,APPROVED,2020-11-18 12:04:28.383000,2020-11-18 12:06:56.104000,147.721,22,32,0,100,2020-11-18 13:03:15.578000,12297024,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Male,No,Yes
5fb50dca4818e10008718e5c,589095a6046bbb0001a52d2d,APPROVED,2020-11-18 12:04:26.243000,2020-11-18 12:08:33.320000,247.077,64,480,2,100,2020-11-18 13:03:22.495000,12297024,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No,Yes
5fb50dcab33ef4000a83f9a2,5dbab43dfbc6bc0d009d6c6e,APPROVED,2020-11-18 12:04:37.613000,2020-11-18 12:17:05.387000,747.774,43,99,0,100,2020-11-18 13:03:27.019000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50dcca7a2fa0008e177a3,5e3acbd70adc912ce4674c7f,APPROVED,2020-11-18 12:05:00.017000,2020-11-18 12:09:58.104000,298.087,48,203,2,99,2020-11-18 13:03:30.567000,12297024,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No,Yes
5fb50dcf4a5cf71f8131a6bf,5efcac932544c407b6ea3236,APPROVED,2020-11-18 12:04:33.955000,2020-11-18 12:09:38.527000,304.572,50,94,0,100,2020-11-18 13:03:34.391000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50dd047d843350aad1c30,5c60501d767686000100150c,APPROVED,2020-11-18 12:04:35.152000,2020-11-18 12:08:37.153000,242.001,52,468,2,100,2020-11-18 13:03:37.805000,12297024,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No,Yes
5fb50dd6fa4bcd34c263c3f9,5f85734b8c8f2f01b956eeef,APPROVED,2020-11-18 12:04:38.156000,2020-11-18 12:07:26.618000,168.462,25,57,0,100,2020-11-18 13:03:42.168000,12297024,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,No,Yes
5fb50dd9650edd000a14df1e,5d9a1da92eb8390299ab6663,APPROVED,2020-11-18 12:04:41.674000,2020-11-18 12:10:40.118000,358.444,36,205,0,100,2020-11-18 13:03:45.365000,12297024,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes,Yes
5fb50dda15c06d204eaaf4c3,5f01eb945dce430688764829,APPROVED,2020-11-18 12:04:44.286000,2020-11-18 12:09:19.665000,275.379,20,119,2,99,2020-11-18 13:03:48.815000,12297024,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,Yes,Yes
5fb50ddb166c10000845f522,5766d14ffdff7a0001c12853,APPROVED,2020-11-18 12:04:48.826000,2020-11-18 12:07:24.669000,155.843,23,100,2,99,2020-11-18 13:03:52.217000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No,Yes
5fb50ddd3fc141000b2985e8,5b01e69aa496b300013d5b9b,APPROVED,2020-11-18 12:04:51.437000,2020-11-18 12:08:23.212000,211.775,24,590,2,100,2020-11-18 13:03:55.609000,12297024,United Kingdom,United Kingdom,Other,English,,United Kingdom,Female,No,Yes
5fb50ddda5c319354f8b0a60,5dd5b7e718beb657ad00c313,APPROVED,2020-11-18 12:04:45.410000,2020-11-18 12:30:54.800000,1569.39,32,288,3,99,2020-11-18 13:04:00.488000,NOCODE,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No,Yes
5fb50ddec2613d20d66dd148,5f92adbcecc9b11d65179f32,APPROVED,2020-11-18 12:04:46.085000,2020-11-18 12:07:34.700000,168.615,22,22,0,100,2020-11-18 13:04:04.156000,12297024,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Female,Yes,Yes
5fb50dec510e9d000b779199,5deec65311b5c8000a26fad5,APPROVED,2020-11-18 12:05:03.485000,2020-11-18 12:09:54.826000,291.341,33,239,4,97,2020-11-18 13:04:10.562000,12297024,Pakistan,United Kingdom,Full-Time,English,English,United Kingdom,Male,No,Yes
5fb50dec488f41000a06d657,5f22f8d8e7195104928f837f,APPROVED,2020-11-18 12:05:03.065000,2020-11-18 12:10:41.110000,338.045,56,71,0,100,2020-11-18 13:04:07.251000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No,Yes
5fb50dedb3809834d9c97dc2,5f6a064fecc7cb03c2b61542,APPROVED,2020-11-18 12:05:08.539000,2020-11-18 12:11:42.082000,393.543,28,11,0,100,2020-11-18 13:04:14.163000,12297024,South Africa,,Part-Time,,English,South Africa,Male,No,Yes
5fb50dee61f80034e2c6b1ea,55a145fcfdf99b6ec83c2470,APPROVED,2020-11-18 12:05:04.178000,2020-11-18 12:14:15.395000,551.217,47,1002,2,100,2020-11-18 13:04:20.251000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50dee3a01710fbf45f38b,5f3d429e599d9708bd5ffb2c,APPROVED,2020-11-18 12:05:08.152000,2020-11-18 12:08:32.964000,204.812,39,73,0,100,2020-11-18 13:04:16.981000,12297024,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Female,No,Yes
5fb50defee3f4234ac787fc8,5f05beccf7def406fd64c59c,APPROVED,2020-11-18 12:05:03.250000,2020-11-18 12:08:47.573000,224.323,37,119,0,100,2020-11-18 13:04:29.816000,12297024,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No,Yes
5fb50def3440c0356a56d60d,5fa1551ec93525224782d544,APPROVED,2020-11-18 12:05:08.946000,2020-11-18 12:08:08.965000,180.019,26,20,0,100,2020-11-18 13:04:26.688000,12297024,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Male,No,Yes
5fb50df0b798313495b4bb24,5f1eacf210bb540009bc665c,APPROVED,2020-11-18 12:05:04.921000,2020-11-18 12:08:45.347000,220.426,20,65,0,100,2020-11-18 13:04:33.357000,12297024,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes,Yes
5fb50df2b369f335c8f6e653,5f9160442946fa044a722175,APPROVED,2020-11-18 12:05:08.759000,2020-11-18 12:10:05.174000,296.415,44,25,0,100,2020-11-18 13:04:36.230000,12297024,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,English,United Kingdom,Female,No,Yes
5fb50df2dc5acb203880ee5c,5b8ea18b8b157900014f7220,APPROVED,2020-11-18 12:05:08.444000,2020-11-18 12:08:04.368000,175.924,32,207,3,99,2020-11-18 13:04:39.465000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50df6c27b4931ef7670fa,5f37d5b7d064d627ab3e9655,APPROVED,2020-11-18 12:05:31.776000,2020-11-18 12:08:16.728000,164.952,21,86,0,100,2020-11-18 13:04:43.044000,12297024,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Male,Yes,Yes
5fb50df6ef87b000097d76e5,5f7627b46c029a08e8ca87a1,APPROVED,2020-11-18 12:05:10.750000,2020-11-18 12:14:33.308000,562.558,22,25,0,100,2020-11-18 13:04:46.192000,12297024,Netherlands,Netherlands,"Not in paid work (e.g. homemaker', 'retired or disabled)",,English,Netherlands,Male,Yes,Yes
5fb50dfa51eff3000becd67b,5a4e2e8ef4c9dc0001b7a21e,APPROVED,2020-11-18 12:05:14.640000,2020-11-18 12:07:33.163000,138.523,35,148,5,97,2020-11-18 13:04:49.328000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50dff51eff30008976d1a,5c829122bae6c40016f590ac,APPROVED,2020-11-18 12:05:19.669000,2020-11-18 12:13:48.186000,508.517,36,101,4,97,2020-11-18 13:04:53.452000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes,Yes
5fb50e009d6f46000b36ab37,5c18d25ce1246f0001806eb3,APPROVED,2020-11-18 12:05:23.945000,2020-11-18 12:09:37.881000,253.936,55,480,6,99,2020-11-18 13:04:56.513000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No,Yes
5fb50e0477754b3520f49ba7,586fbaa37e187d0001cb36d5,APPROVED,2020-11-18 12:05:23.980000,2020-11-18 12:10:38.919000,314.939,46,877,1,100,2020-11-18 13:05:01.164000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
5fb50e049114d91fcbe46f03,5d59b46a48766d000194a036,APPROVED,2020-11-18 12:05:28.125000,2020-11-18 12:08:26.938000,178.813,28,170,0,100,2020-11-18 13:05:06.765000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50e079d6f46000b36ab38,5fa685105ff13f2b95e14fc9,APPROVED,2020-11-18 12:05:27.059000,2020-11-18 12:10:49.581000,322.522,43,13,0,100,2020-11-18 13:05:10.480000,12297024,United Kingdom,Spain,Other,DATA EXPIRED,English,United Kingdom,Male,No,Yes
5fb50e09da2aa1000874114c,5ee0c8f73bcc94066dd7cf1e,APPROVED,2020-11-18 12:05:29.756000,2020-11-18 12:09:53.365000,263.609,41,68,0,100,2020-11-18 13:05:13.618000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50e0cc629ef33b88d8872,5d6d953846ef42001504fb39,APPROVED,2020-11-18 12:05:35.994000,2020-11-18 12:08:30.692000,174.698,28,93,1,100,2020-11-18 13:05:16.716000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50e0fb33ef4000a83f9a5,5f819f77ac6bce253b29395c,APPROVED,2020-11-18 12:09:12.458000,2020-11-18 12:14:26.188000,313.73,39,30,0,100,2020-11-18 13:05:20.040000,12297024,United Kingdom,United Kingdom,Other,DATA EXPIRED,English,United Kingdom,Female,No,Yes
5fb50e109274e91f6af08b6b,577d1216b425c40001434b2f,APPROVED,2020-11-18 12:05:39.498000,2020-11-18 12:13:06.307000,446.809,37,1028,1,100,2020-11-18 13:05:23.350000,12297024,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No,Yes
5fb50e1146be3f33cff24842,5e74030f5855553842657e9a,APPROVED,2020-11-18 12:05:40.417000,2020-11-18 12:08:29.614000,169.197,20,205,0,100,2020-11-18 13:05:30.031000,12297024,United Kingdom,United Kingdom,Unemployed (and job seeking),English,,United Kingdom,Female,Yes,Yes
5fb50e1200706334d8b74062,5edaac6ad4bd47161c3d50ba,APPROVED,2020-11-18 12:05:38.171000,2020-11-18 12:09:25.415000,227.244,25,138,0,100,2020-11-18 13:05:33.768000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50e12cadb0e34bda32748,5f84ac968dc8711503beeb19,APPROVED,2020-11-18 12:05:41.063000,2020-11-18 12:09:33.988000,232.925,35,31,0,100,2020-11-18 13:05:36.919000,12297024,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,English,United Kingdom,Male,No,Yes
5fb50e136f88d234873c052b,5cc18045796f460019034fba,APPROVED,2020-11-18 12:05:39.673000,2020-11-18 12:09:44.798000,245.125,59,402,2,99,2020-11-18 13:05:40.023000,12297024,Jersey,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
5fb50e15a7a2fa000922307d,5a0b42e4fe645f0001e9f480,APPROVED,2020-11-18 12:05:41.594000,2020-11-18 12:08:44.042000,182.448,44,292,2,100,2020-11-18 13:05:44.264000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
5fb50e1681ca4c206e5cd59e,5e95a0178e68700009b42b78,APPROVED,2020-11-18 12:05:46.543000,2020-11-18 12:09:25.442000,218.899,28,122,0,100,2020-11-18 13:05:48.214000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50e16b38098346691e87b,5c943a3d7460fd0001569037,RETURNED,2020-11-18 12:05:47.001000,,1038617.928354,24,169,3,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fb50e1a361882000ac4aad1,5ef5c4db3ce68a02806df888,APPROVED,2020-11-18 12:06:09.721000,2020-11-18 12:08:37.896000,148.175,30,122,1,100,2020-11-18 13:05:51.563000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,Yes,Yes
5fb50e1bd4680a349d9808b2,5e530377166562325d09d5be,APPROVED,2020-11-18 12:05:47.441000,2020-11-18 12:08:43.095000,175.654,25,231,3,99,2020-11-18 13:05:58.599000,12297024,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No,Yes
5fb50e1b60c4760008a64e45,5ea031f7e044e104a205f65b,APPROVED,2020-11-18 12:05:55.518000,2020-11-18 12:09:09.369000,193.851,58,139,1,100,2020-11-18 13:05:55.056000,12297024,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Male,No,Yes
5fb50e1cc5cca8112206d43b,5cdea0a533413000177c62dc,APPROVED,2020-11-18 12:05:48.740000,2020-11-18 12:10:41.616000,292.876,32,145,0,100,2020-11-18 13:06:02.093000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No,Yes
5fb50e1ec83b410008074de5,5ec3a89e1b50db206f73d612,APPROVED,2020-11-18 12:05:50.130000,2020-11-18 12:09:05.107000,194.977,21,110,0,100,2020-11-18 13:06:05.757000,12297024,United Kingdom,United Kingdom,Other,English,,Ireland,Female,Yes,Yes
5fb50e21c2613d1f75ea73bc,5e7e2a7eb863744c42c72093,APPROVED,2020-11-18 12:07:23.810000,2020-11-18 12:11:17.361000,233.551,27,194,1,100,2020-11-18 13:06:08.616000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
5fb50e22fce53c34bbffcfb0,5c5c202f96dff4000135e9a7,RETURNED,2020-11-18 12:07:46.774000,,1038499.547893,33,130,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fb50e22ea8e52338a21dfc1,5a9d6bc1f6dfdd0001eaa7d4,APPROVED,2020-11-18 12:05:54.609000,2020-11-18 12:08:56.325000,181.716,59,500,12,97,2020-11-18 13:06:12.301000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No,Yes
5fb50e23166c10000845f524,5eac1cd47d9e5d0526c7d2c3,APPROVED,2020-11-18 12:05:55.317000,2020-11-18 12:08:04.287000,128.97,20,133,0,100,2020-11-18 13:06:16.803000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,Yes,Yes
5fb50e23c55b8633f73af667,5f5a31273817c008b8f8a7e5,APPROVED,2020-11-18 12:05:55.578000,2020-11-18 12:09:14.679000,199.101,45,59,0,100,2020-11-18 13:06:20.184000,12297024,South Africa,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,Ireland,Male,No,Yes
5fb50e27852e9f000982547c,5f16cdd56253a80009c48559,APPROVED,2020-11-18 12:05:59.599000,2020-11-18 12:09:16.277000,196.678,27,91,3,97,2020-11-18 13:06:24.039000,12297024,China,United Kingdom,Other,English,English,United Kingdom,Male,No,Yes
5fb50e289b4b4434ce2037e8,5f3cdeac3e6628022bbc945d,APPROVED,2020-11-18 12:06:00.882000,2020-11-18 12:09:36.594000,215.712,19,23,0,100,2020-11-18 13:06:27.370000,12297024,Poland,Poland,Part-Time,DATA EXPIRED,English,Poland,Male,Yes,Yes
5fb50e29a598642025b3fde8,5ddeaaf9f30aa6e2e945abba,APPROVED,2020-11-18 12:06:06.194000,2020-11-18 12:09:51.926000,225.732,24,140,0,100,2020-11-18 13:06:30.546000,12297024,Greece,Greece,Unemployed (and job seeking),Greek,English,Greece,Male,Yes,Yes
5fb50e290d28e6000b5ae0f1,5c4ef9e4bb4a2b0001f2bfae,RETURNED,2020-11-18 12:06:05.953000,,1038601.968768,39,336,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5fb50e2a9353a61f1a506f45,5f831239349843084d4cf649,APPROVED,2020-11-18 12:06:07.510000,2020-11-18 12:12:03.566000,356.056,22,15,0,100,2020-11-18 13:06:34.462000,12297024,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Female,No,Yes
5fb50e2d72a30c34eac3fbc0,5f8b1cfabe0aaf20f8248b30,APPROVED,2020-11-18 12:06:05.581000,2020-11-18 12:08:39.615000,154.034,18,71,1,100,2020-11-18 13:06:37.522000,12297024,United States,Poland,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,English,United States,Male,Yes,Yes
5fb50e2ea5c319354f8b0a63,5a03241a6e1ea9000124dead,APPROVED,2020-11-18 12:06:06.255000,2020-11-18 12:08:58.123000,171.868,43,638,4,100,2020-11-18 13:06:40.870000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,Yes,Yes
5fb50e2e9353a61f1a506f46,5f4d0df6c20934970b50507b,REJECTED,2020-11-18 12:06:57.573000,2020-11-18 12:07:47.732000,50.159,53,69,4,96,2020-11-18 12:10:02.456000,NOCODE,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Female,No,Yes
5fb50e2fcb9d061097cb50ba,5d126723b15c2c001915675d,APPROVED,2020-11-18 12:06:07.130000,2020-11-18 12:09:54.291000,227.161,30,17,0,100,2020-11-18 13:06:46.517000,12297024,South Africa,,Other,,English,South Africa,Male,No,Yes
5fb50e313efce03524ce34c9,5ebd9047a4e2fc0ab05b2e40,APPROVED,2020-11-18 12:06:09.011000,2020-11-18 12:09:27.930000,198.919,35,188,1,100,2020-11-18 13:06:49.972000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No,Yes
5fb50e32d6da7d34acad3fd5,5ecc2ad213612d112807e108,APPROVED,2020-11-18 12:06:12.743000,2020-11-18 12:16:49.088000,636.345,58,134,2,100,2020-11-18 13:06:59.481000,12297024,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No,Yes
5fb50e32b369f334e4af828b,5f70f842b7d8651233b81d75,APPROVED,2020-11-18 12:06:13.799000,2020-11-18 12:11:02.405000,288.606,34,58,0,100,2020-11-18 13:06:53.927000,12297024,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,No,Yes
5fb50e3509b4f9111039199e,5f1055d8feea71011f2e5777,APPROVED,2020-11-18 12:06:13.544000,2020-11-18 12:10:32.284000,258.74,52,87,0,100,2020-11-18 13:07:06.624000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No,Yes
5fb50e35b58ab93218de2321,5e091d766552ef21142f7726,APPROVED,2020-11-18 12:06:16.886000,2020-11-18 12:11:12.598000,295.712,29,133,2,99,2020-11-18 13:07:09.669000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No,Yes
5fb50e37c5cca8112206d43c,5efdfaf787862b294b0b6bd2,APPROVED,2020-11-18 12:06:15.584000,2020-11-18 12:08:36.178000,140.594,23,93,2,98,2020-11-18 13:07:15.111000,12297024,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50e3ceb22421f4f2fccb0,568715f93693190005268f30,APPROVED,2020-11-18 12:06:23.291000,2020-11-18 12:09:18.879000,175.588,36,275,1,100,2020-11-18 13:07:19.894000,12297024,Belgium,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
5fb50e4864a71f356685ed54,5823327065c6030001570465,APPROVED,2020-11-18 12:06:36.577000,2020-11-18 12:09:01.223000,144.646,39,1092,16,98,2020-11-18 13:07:28.798000,12297024,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No,Yes
5fb50e49ad391120816c9dd8,5f775f87728936283e553478,APPROVED,2020-11-18 12:06:40.770000,2020-11-18 12:10:32.229000,231.459,50,36,0,100,2020-11-18 13:07:47.726000,12297024,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,No,Yes
