session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,First language,Nationality,Sex,Student Status
5f774fda16f58b25aaa8c191,5efc8e583a684404166b885c,APPROVED,06:04.7,09:36.9,212.266,26,58,0,100,35:32.3,3124843D,United Kingdom,United Kingdom,DATA EXPIRED,English,English,United Kingdom,Female,No
5f774fdb0c0156263ef878fd,5f1c51d8b7b8a24c10810f82,APPROVED,05:47.3,07:51.4,124.141,30,48,2,95,35:34.4,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
5f774fdc1876480fedbaa811,5b5d13d25256470001bc5ef2,APPROVED,05:48.8,07:58.0,129.109,24,479,1,100,35:36.9,3124843D,United States,United States,"Not in paid work (e.g. homemaker, retired or disabled)",English,,United States,Male,Yes
5f774fdf43624a257690b4b4,5c86a1d397d50d0001d81b0c,APPROVED,05:51.4,08:47.9,176.565,54,517,0,100,35:40.4,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Male,No
5f774fe87080aa25a49cb4c6,5e97049224933418f692908e,APPROVED,06:02.5,08:08.5,125.997,31,104,3,98,35:44.7,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f774fea995b5225eb49d285,5aa28d786219a30001f57655,APPROVED,06:09.4,08:27.5,138.109,40,260,5,98,35:47.6,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f774feb9ea70c2695a3e0ae,5f0354704532c82550263e33,APPROVED,06:08.1,08:35.1,147.075,21,52,0,100,35:50.8,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,Yes
5f774febd6756f258f9c18ad,5ea97f82f47d1e074f75a5b2,APPROVED,06:03.6,10:47.9,284.326,73,147,2,99,35:52.9,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
5f774fecee409425ecc99383,5b65b2773662a8000158c788,APPROVED,10:55.7,13:44.4,168.672,25,444,2,100,35:55.9,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f774fed881adf257a35483c,5caa11e5a15c9800161ad16d,APPROVED,06:10.4,08:53.6,163.245,45,400,2,100,36:01.9,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f774fed694f6626371bcc07,5f4d5e2cc20934a23da98e17,APPROVED,06:12.8,09:32.0,199.201,38,24,0,100,35:59.8,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Male,No
5f774fee41d27f25bc5b2358,5f312814fe3e955b2951284c,APPROVED,06:11.4,08:25.3,133.878,27,34,0,100,36:05.9,3124843D,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Female,No
5f774fef818c1f256ad403f2,5e93b11003fcc31e98668579,APPROVED,06:10.5,08:55.9,165.418,18,187,1,100,36:08.3,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,Yes
5f774ff11fcf840fb7b629c2,5f202aa9ff4d240995d8bede,APPROVED,06:15.7,15:35.2,559.436,50,35,0,100,36:11.5,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,English,United Kingdom,Female,No
5f774ff1786a4c23a174888d,5f5e797d33e46f111033976a,APPROVED,06:09.7,09:01.9,172.2,25,14,0,100,36:14.2,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Male,No
5f77500d4f59d8254cadf2a5,5f0db2c89f0cbc043d3f06b8,APPROVED,06:41.0,09:17.4,156.373,26,55,0,100,36:16.2,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f77500e937cb10f06e8ae77,5f5101455eceb72b2e47ef13,APPROVED,06:38.7,08:25.9,107.201,20,26,0,100,36:18.2,3124843D,United Kingdom,United Kingdom,Other,DATA EXPIRED,English,United Kingdom,Female,Yes
5f7750108e623225b8e63036,5f0f1013b27c3302bd905063,APPROVED,06:43.6,08:46.4,122.733,30,66,0,100,36:20.8,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f775012f64020268c625bc6,5e8f569436e20a234f89a6f4,APPROVED,06:49.1,09:29.2,160.092,64,119,0,100,36:22.7,3124843D,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Male,No
5f77501c077186258ec47d82,5f6053d2be7a76000a54da0a,APPROVED,06:52.8,12:53.7,360.911,34,10,1,99,36:25.6,3124843D,United States,,,,English,United States,Male,No
5f77501ddc37e32608b6b3e9,5ef5f74fb4a08f2676fb3aba,APPROVED,07:13.1,15:17.1,484.058,49,100,1,100,36:27.3,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f77501f1f7037261d9c98d6,5da4da4af731540012741fa7,APPROVED,06:58.5,09:19.3,140.746,26,211,1,100,36:29.9,3124843D,United States,United States,Unemployed (and job seeking),English,,United States,Female,No
5f7750206ce5c525e78f8a27,5f16707f96ecd41db37d5581,APPROVED,06:59.4,09:56.7,177.298,27,36,0,100,36:32.4,3124843D,South Africa,,Due to start a new job within the next month,English,,South Africa,Female,No
5f7750210507fa25b8e03187,599a9252bbe848000179676e,APPROVED,06:57.0,14:24.3,447.243,55,311,3,100,36:35.1,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f7750211bc5042679e4d04d,5cbc071f2edc3b00018ab097,APPROVED,07:00.8,09:41.2,160.428,37,844,8,98,36:38.5,3124843D,United States,United States,Unemployed (and job seeking),English,English,United States,Male,No
5f775023e1b7411004dab83c,5be0a65507684000010cf0f9,APPROVED,07:01.2,09:07.5,126.366,30,1060,1,100,36:43.4,3124843D,United States,United States,Full-Time,English,English,United States,Female,No
5f7750248dd517267017bcc1,59d65ad8e2762800015eb51b,APPROVED,08:51.4,16:52.9,481.55,26,1047,1,100,36:49.2,3124843D,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,Yes
5f775024a5ab6f255c50cd9e,5f00e0d1e9d86222726f694d,APPROVED,07:06.9,11:05.9,238.949,32,48,0,100,36:55.3,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f77502643624a262151f890,5f47ee66d5ce1011a1d75677,APPROVED,07:08.6,09:42.5,153.849,36,53,1,100,37:01.0,3124843D,United States,United States,Full-Time,DATA EXPIRED,English,United States,Female,No
5f775026307b0c262bfeff2e,5cb7be4c30e566001a8b04b5,APPROVED,07:04.9,11:06.8,241.934,64,259,0,100,36:57.7,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,No
5f7750527851ff25ca9ed6b2,5f66130c0891251975ccb1c3,APPROVED,07:52.2,17:14.3,562.092,34,19,1,99,37:03.2,3124843D,United States,,,,English,United States,Male,No
5f775060ceb01f25f27fe645,5ea2e958360fe4218c4db104,APPROVED,08:04.1,10:33.4,149.283,53,53,4,94,37:05.3,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f775061e9e21d26336f10bd,5ec45c746b77e9164f4cdac8,APPROVED,08:44.4,12:05.1,200.703,36,298,2,99,37:07.5,3124843D,Germany,United States,Full-Time,English,,United States,Male,No
5f7750623a2dd3258052e554,5e5b7d7b1977823677ebc5ae,APPROVED,08:06.6,10:27.0,140.422,47,132,0,100,37:14.1,3124843D,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No
5f77506807718625691f1de1,5e2df526c3d5e43dd81d46de,APPROVED,08:11.0,18:44.8,633.848,45,210,2,99,37:16.8,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f7752156e6b84267c1f9d90,5ddecbb55daaa6e4238aabc7,APPROVED,15:57.3,18:49.0,171.668,54,235,1,100,37:20.1,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f7752b66806a610436550fd,5efcd984f7176d0e6a59dd17,APPROVED,17:58.7,21:45.0,226.297,33,85,1,99,37:23.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f775522728936267e149c27,5ec686ab90a76a06bc01ad42,APPROVED,28:22.8,32:50.3,267.546,19,87,3,96,43:41.1,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f77559acca3e726678a7a90,5e7902515312ee4a99c22e53,APPROVED,30:18.1,32:51.2,153.132,35,229,1,100,43:42.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f77562154feeb27a2f7b8aa,5e830a42b7a9de01dbe5a430,APPROVED,32:34.0,37:13.3,279.372,27,401,0,100,43:43.0,3124843D,United States,United States,Full-Time,English,English,United States,Male,No
5f77593418a403260a727ffc,5d29c9b8bc573b00015c965a,APPROVED,45:43.4,04:12.5,1109.175,33,223,2,99,26:05.4,3124843D,Ireland,Ireland,Full-Time,English,,Ireland,Male,Yes
5f77593519012a26bba4e397,5f0a768d79e052185602759b,APPROVED,45:44.3,48:28.4,164.077,25,122,1,99,59:07.0,3124843D,United States,United States,Full-Time,English,,United States,Female,No
5f77593a4e4cec26f9e0c841,5cc5ce5bbad2c800158b12aa,APPROVED,45:46.1,47:59.2,133.075,26,505,2,100,59:10.1,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f77593acd4a7827c1517d88,5f4ff458a3bbbc13cde941cf,APPROVED,45:50.5,50:01.8,251.237,18,33,0,100,59:13.6,3124843D,United States,United States,Unemployed (and job seeking),DATA EXPIRED,English,United States,Female,No
5f77594f42962d278eb65a0d,5f512eda984fc8323abbd3d6,APPROVED,46:53.4,51:35.1,281.744,43,50,1,98,59:16.3,3124843D,United States,United States,Full-Time,DATA EXPIRED,English,United States,Male,No
5f775951c75fa1267b65d006,56c3ee7411e094000dd4654d,APPROVED,46:09.2,48:30.1,140.988,56,312,0,100,59:18.3,3124843D,United States,United States,Other,English,,United States,Female,No
5f775952e16cd310a9e2c3c6,5f155e9d426b2a6028c0a80d,APPROVED,46:10.1,48:43.1,153.01,51,70,1,100,59:19.8,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f775957fb2b4b2734dd81bc,5eb59589076e4745250148ed,APPROVED,47:06.7,49:56.7,169.991,53,114,1,100,59:22.4,3124843D,Israel,United Kingdom,Part-Time,English,,United Kingdom,Male,No
5f775957b8bead11519957a0,591710fa22af4d000139e051,APPROVED,46:20.4,49:00.4,160.017,37,967,8,99,26:10.6,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5f775959be4d8226565abbec,5f4dd102a7461baa9fa292d2,APPROVED,51:42.8,58:04.0,381.24,20,26,1,99,58:30.4,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),DATA EXPIRED,English,United Kingdom,Female,Yes
5f775959ebbdd8261fc04daa,5f52347f0e44f308987ba44b,APPROVED,46:21.7,50:12.2,230.417,21,53,0,100,59:23.2,3124843D,United States,United States,DATA EXPIRED,DATA EXPIRED,English,United States,Male,Yes
5f77595a6ce68526f9544dcb,5bdbf5ee55beac00014a82ea,APPROVED,46:18.1,48:57.3,159.146,46,510,0,100,26:11.7,3124843D,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,No
5f77595b94840b26de0b9804,5c5748b191c0ad0001cfc42c,APPROVED,47:04.4,49:01.8,117.416,26,339,3,99,26:12.6,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f77595c388d2c27979de9f1,5e8e0a728565ef091f04d0aa,APPROVED,48:28.4,52:20.2,231.85,22,400,0,100,59:27.5,3124843D,United States,United States,Other,English,English,United States,Female,Yes
5f77595cedefae2727abd574,5aa71a2b6219a30001c763ec,APPROVED,46:23.1,48:38.7,135.671,24,457,1,100,59:28.2,3124843D,United States,United States,Unemployed (and job seeking),English,,United States,Female,No
5f77595c91d3f92799b0f210,5f64ebceeab352026f45a452,APPROVED,46:20.6,48:07.9,107.296,25,13,0,100,59:31.4,3124843D,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
5f775972694f6627ad28b846,5efc56910fc604016b4d3af8,APPROVED,46:42.3,48:50.6,128.253,32,78,1,100,59:33.4,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f77597284b0b827a9bba12b,5afde494e46d8800013350ed,APPROVED,46:47.1,49:43.7,176.623,31,101,0,100,59:35.0,3124843D,Mexico,United States,Full-Time,English,,United States,Male,No
5f77597337b6a5115752adeb,589ca6665e63bf00013b3123,APPROVED,02/10/2020 16:46,48:43.8,114.778,29,313,2,100,59:36.5,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f775977594879272acf7649,5ed7a5208074e9237b19bcd0,APPROVED,46:47.9,50:09.8,201.879,46,87,1,100,59:39.6,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f775978a932fb2767c60694,5ece90ff618acf265976f2c1,APPROVED,46:51.0,49:32.6,161.601,32,95,2,99,59:42.2,3124843D,United Kingdom,United Kingdom,Other,English,,United Kingdom,Female,Yes
5f7759793bf0b62781a45069,5a7216416fc3c60001f97118,APPROVED,46:51.5,49:55.7,184.207,32,566,8,99,59:43.2,3124843D,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No
5f7759793074f627ea5f6999,5ed39fff5a6649000922a84d,APPROVED,46:49.6,48:53.8,124.243,18,56,1,100,59:44.7,3124843D,Ireland,Ireland,Full-Time,English,English,Ireland,Male,Yes
5f77597bfc647a26e2226abc,5f69494c70cfe51491a8135d,APPROVED,46:50.9,56:46.0,595.022,45,25,0,100,59:48.7,3124843D,United States,United States,Full-Time,DATA EXPIRED,English,United States,Female,No
5f77597b407fc0278f0c627b,5d5af20d7d1e600001c0f202,APPROVED,48:02.8,51:34.4,211.597,25,76,2,99,59:50.7,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f775986859b2e26b484e6fd,5d7cde38777f45001655d46c,APPROVED,47:16.6,51:58.9,282.262,45,250,2,100,59:52.0,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f775986951dda254964576e,5e99d8f9295e29041a7ed558,APPROVED,47:06.6,52:39.8,333.187,23,98,3,98,59:53.6,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f7759878a5fe927100c63fb,5f40484f378b6d182706f54d,APPROVED,47:31.2,49:37.7,126.495,18,16,0,100,59:55.0,3124843D,United Kingdom,United Kingdom,Part-Time,DATA EXPIRED,English,United Kingdom,Female,Yes
5f7759a13a2eb6277bced1d9,5f4929f20aa4ce437e659be0,APPROVED,47:29.9,50:54.0,204.093,35,37,0,100,59:56.3,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,Yes
5f7759a256341810835b0519,5f44ee515cff5c02f09c17be,APPROVED,47:30.6,52:20.2,289.681,25,29,0,100,59:58.2,3124843D,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Female,No
5f7759a5aeef9825e0f81b58,5a82d291eea3d300016e5589,APPROVED,47:33.5,51:22.2,228.711,66,445,1,100,59:59.1,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
5f7759a9a5196627650068fc,5eb18525b95d6127da6815ee,APPROVED,47:40.5,49:58.9,138.464,25,135,4,97,00:05.6,3124843D,Germany,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f7759a9963fa125ed5718b9,5e0e32ee1d4607573dc85b1f,APPROVED,47:46.6,50:31.8,165.185,39,497,1,100,00:03.6,3124843D,United States,United States,Part-Time,English,English,United States,Female,Yes
5f7759aa1436cf10fa42374e,5f740d57d4a4a419f43b5e27,APPROVED,47:45.7,59:29.9,704.164,32,14,0,100,00:06.4,3124843D,United States,,Full-Time,,English,United States,Female,No
5f7759abee34dd2731887565,5f4e614d5dd60e02e529a97a,APPROVED,47:48.8,51:47.4,238.608,25,48,0,100,00:07.9,3124843D,United States,United States,Unemployed (and job seeking),DATA EXPIRED,English,United States,Female,No
5f7759ae4e4cec26f9e0c84a,5b757c58a63d84000174d8da,APPROVED,47:48.8,52:59.3,310.499,49,500,11,96,00:17.6,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f7759b8f90c7d26ace307ca,5f2031b62dadf42bbf16554f,APPROVED,48:11.4,05:47.3,1055.976,25,56,1,100,26:23.4,3124843D,United States,United States,Full-Time,DATA EXPIRED,English,United States,Male,Yes
5f7759b88f99f2272add84b9,5f3ba4db3b03f402e1310876,APPROVED,48:28.0,58:34.6,606.6,35,54,2,98,00:12.5,3124843D,United States,United States,Full-Time,DATA EXPIRED,English,United States,Male,No
5f7759b9c62e2611f8f02219,5c8249a1fff8430014e992fe,APPROVED,47:56.0,50:55.8,179.808,30,586,6,99,00:13.7,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Female,No
5f7759bb392365279599740b,5e97f51d048d682c884ae09b,APPROVED,48:00.7,50:23.1,142.399,30,142,0,100,00:15.9,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f7759bc3a2dd32664f45ed3,5bc3396e1e429300016314e6,APPROVED,49:46.6,54:09.7,263.137,52,458,4,100,58:33.1,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f7759bd60d6812772c1ed83,5db54b75a3df85000edfa2cf,APPROVED,47:57.7,56:05.3,487.583,33,71,0,100,00:20.5,3124843D,Canada,Canada,Unemployed (and job seeking),English,English,Canada,Female,No
5f7759bfd6756f26ad1c74ac,5bd3ff16b209800001bed096,APPROVED,48:04.5,52:19.2,254.725,41,367,0,100,00:22.2,3124843D,Canada,Canada,Full-Time,English,English,Canada,Male,No
5f7759d1cb5f14261b11ae8d,5f317125c5a8420186619723,APPROVED,48:17.1,06:30.5,1093.463,34,87,3,96,26:28.3,3124843D,United States,United States,Part-Time,DATA EXPIRED,English,United States,Male,No
5f7759f49ea70c27addd8a18,5dbc435b78b8d81ec088fb40,APPROVED,48:52.5,52:00.6,188.136,33,261,1,100,00:23.1,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f7759f901688926fc76ef7f,5f0c1a707e7006024f0a5315,APPROVED,53:16.5,56:33.1,196.615,62,80,0,100,58:24.3,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f7759fe1056fd2781d3fe4a,5d442839a8faa30001131e8a,APPROVED,49:02.5,51:07.0,124.437,47,280,0,100,26:30.3,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
5f775a68a8b09f27bdb72579,5eefae66afa4e549ac714f73,APPROVED,50:51.4,55:27.2,275.798,24,92,0,100,58:31.5,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,Yes
5f775c6e3926e22756b5e904,5f43889d39d0d102633f8f80,APPROVED,59:26.7,10:54.2,687.472,31,15,1,99,34:26.7,3124843D,United States,United States,,,English,United States,Male,No
5f775e2b43624a27f2141e96,5f647c9085350b2123e424fa,APPROVED,06:51.7,18:32.0,700.298,47,28,0,100,34:25.4,3124843D,United States,,Full-Time,,English,United States,Female,No
5f7837aa859b2e3b0968b80e,5898b6e256357700011c2c6b,APPROVED,36:04.1,39:15.3,191.184,63,1073,21,96,26:34.9,3124843D,United States,United States,Full-Time,English,,United States,Male,No
5f7837afa519663cb6baa6e2,5ebe59309264f81ae5a87a30,APPROVED,34:57.2,37:37.2,159.955,20,123,1,100,26:37.1,3124843D,United Kingdom,United Kingdom,Other,English,,United Kingdom,Female,Yes
5f7837b6aeef9839674a63e9,5f11fdf8357f7a119b38db05,APPROVED,35:02.8,37:19.2,136.403,26,58,0,100,26:38.6,3124843D,Canada,Canada,Full-Time,English,English,China,Male,No
5f7837b77e98003c3393474b,5ec1908afa6533211eb93144,APPROVED,35:03.0,37:54.1,171.059,24,203,1,100,26:39.7,3124843D,Nigeria,United Kingdom,Part-Time,English,English,United Kingdom,Male,Yes
5f7837b77e98003b86924c9b,56fee62304254b000e00169b,APPROVED,35:03.8,37:21.5,137.7,63,786,7,99,26:40.4,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f7837b909a2a83a9e0db601,5f51fea62ddb144598049078,APPROVED,35:05.1,40:56.7,351.549,24,30,0,100,26:41.2,3124843D,United Kingdom,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Male,Yes
5f7837bb7289363ad0a4048d,5f45e918e7096f2157976b4c,APPROVED,35:07.3,03/10/2020 08:38,191.663,22,23,1,99,26:44.6,3124843D,Australia,Australia,Part-Time,,English,Australia,Female,Yes
5f7837bc3923653c137008c4,5d10eaf23afd390019075267,APPROVED,35:08.3,37:18.8,130.459,25,672,2,100,26:44.9,3124843D,United States,United States,Full-Time,English,English,United States,Female,Yes
5f7837bc388d2c3b57c8a92a,5e26285cbb31cc8845606403,APPROVED,35:08.6,37:13.2,124.605,20,236,0,100,26:45.3,3124843D,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Female,Yes
5f7837bc3574843b5bc925c5,5bf077098500d800010a99e0,APPROVED,35:13.8,37:53.4,159.508,37,589,2,100,26:46.6,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No
5f7837c0f640203bf857b4c3,58dd6a15ca6dde00017bfd88,APPROVED,35:18.6,38:17.1,178.495,39,581,6,99,26:47.9,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Female,No
5f7837c33a2dd33b76974b73,5f3efd7399da001c72cc5e3e,APPROVED,35:15.7,37:50.2,154.511,31,30,0,100,26:59.5,3124843D,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,No
5f7837c6298a613b2bc11c76,5f27278a54adfb0ac3556a03,APPROVED,35:18.3,38:39.4,201.145,40,42,0,100,26:52.8,3124843D,United Kingdom,United Kingdom,Part-Time,English,,United Kingdom,Female,No
5f7837c6d2294b3b898a0805,5f0dd043b221e201edcc92ee,APPROVED,37:22.9,39:46.9,144.037,21,72,0,100,26:53.7,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f7837c679a4423af7b630aa,5f12f6ba7dc2bb2924af6d56,APPROVED,35:18.9,40:22.3,303.457,24,29,0,100,26:55.7,3124843D,New Zealand,New Zealand,Unemployed (and job seeking),English,English,New Zealand,Male,Yes
5f7837c7f90c7d3a421fd1f1,5f3fcf756fcef00644a27614,APPROVED,35:27.2,53:07.4,1060.239,28,18,0,100,26:56.6,3124843D,South Africa,South Africa,Full-Time,,English,South Africa,Male,No
5f7837c8ebbdd83ae874fc1e,5f35e43b613b07626cb85d9c,APPROVED,35:20.7,38:43.4,202.642,19,87,0,100,26:57.4,3124843D,United States,United States,Other,DATA EXPIRED,English,United States,Male,Yes
5f7837c9fc647a3b3f9f07ac,5edfd8872ec6382f20a1cd90,APPROVED,35:21.9,37:53.6,151.745,38,103,2,99,27:10.5,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f7837ca63eef0015af9f74c,5f01a18e1060612db8dbf0d3,APPROVED,35:22.1,39:49.6,267.492,27,62,0,100,27:04.1,3124843D,Philippines,Australia,Part-Time,English,,Philippines,Female,No
5f7837ca5bdf780104e5d0b4,5f51119bc8cfea2d859ed1b7,APPROVED,35:22.4,40:55.8,333.427,32,25,0,100,27:14.0,3124843D,South Africa,United Kingdom,Full-Time,DATA EXPIRED,English,United Kingdom,Female,No
5f7837d23bd614015686d36d,5c5cad3e4ee81200018eafe2,APPROVED,36:03.3,39:46.9,223.642,68,663,0,100,27:15.1,3124843D,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,No
5f7837d376d11b3b4488abbe,5f48c980d8963d38bc9e91b1,APPROVED,35:31.3,38:51.7,200.407,19,58,0,100,27:16.0,3124843D,United States,United States,Unemployed (and job seeking),DATA EXPIRED,English,United States,Male,Yes
5f7837d343465b3b3fd31f6c,5efc87b969136802a7c7a683,APPROVED,36:24.4,38:41.3,136.92,30,94,0,100,27:16.9,3124843D,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,Yes
5f7837d4a519663c64c0a5e5,5f27cadd2947300008515f3f,APPROVED,35:42.0,39:07.3,205.319,42,67,0,100,27:18.5,3124843D,Nigeria,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5f7837dd388d2c3b058dd9c1,5f3e854e394b2a0ba57476b7,APPROVED,35:47.5,41:59.0,371.458,23,68,0,100,27:39.9,3124843D,United Kingdom,South Africa,Full-Time,DATA EXPIRED,English,United States,Female,Yes
5f7837e1c0c40e3af7d6571a,5d53d002cd84840016c7167d,APPROVED,35:45.8,38:36.5,170.716,59,12,0,100,27:42.2,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,No
5f7837e491d3f93b4f45dac3,5e9f4b15daa0ba0ac0d460ea,APPROVED,35:48.0,38:33.3,165.248,21,152,2,100,27:43.2,3124843D,Canada,Canada,Full-Time,English,,Canada,Female,Yes
5f7837f16ffac401adeac7f6,5f4caffcfae2768c64785195,APPROVED,36:01.3,38:19.3,137.95,44,41,1,96,27:44.4,3124843D,United States,United States,Full-Time,,English,United States,Male,Yes
5f7837f3794a8e3c59d1cecc,5f232870e0d0d00acbc44967,APPROVED,37:57.4,40:51.0,173.646,32,46,0,100,27:45.8,3124843D,United Kingdom,United Kingdom,Full-Time,English,,United Kingdom,Male,No
5f7837f46fc02d3a0140e18d,5f482b0da1cde52de45f174c,APPROVED,36:04.4,38:52.7,168.321,19,71,0,100,27:48.4,3124843D,United States,United States,Other,DATA EXPIRED,English,United States,Male,Yes
5f7837f54e4cec3b29fefcf6,5d1dd3126c07ef0015d8c375,APPROVED,36:13.8,39:08.6,174.857,28,559,1,100,27:49.4,3124843D,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United States,Female,No
5f7838068f17cf015cc21f93,5f04a186f96ca90d8da8a15b,APPROVED,36:28.0,38:55.5,147.463,29,81,0,100,27:50.3,3124843D,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Male,No
5f7838076c029a3bc99a8f5e,5f27f72385b08703d1d81197,APPROVED,37:46.8,44:21.7,394.952,21,29,0,100,27:51.4,3124843D,South Africa,South Africa,Other,DATA EXPIRED,English,South Africa,Female,Yes
5f783807f9d95b3b756d96a7,5efdf5e8c2de690abb2c3565,APPROVED,36:23.6,54:21.7,1078.132,61,83,1,100,27:52.2,3124843D,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,,United Kingdom,Male,No
5f78380c7a8f243c0a3346f5,5e72e739bb9f8723e8a85614,APPROVED,36:28.2,38:47.5,139.362,28,31,0,100,27:55.4,3124843D,Australia,Australia,Part-Time,English,,Australia,Female,No
5f78380c3074f63b58e7489c,5f59320bea0923152a15f3af,APPROVED,36:41.8,41:42.2,300.411,31,54,3,96,27:56.5,3124843D,United Kingdom,United States,Full-Time,DATA EXPIRED,English,United States,Male,No
